"Customweb_BNPMercanetCw::Max CustomerId Per Card","Max CustomerId Per Card"
"Customweb_BNPMercanetCw::Maximum Amount","Maximum Amount"
"Customweb_BNPMercanetCw::Maximum Order Total","Maximum Bestel Total"
"Customweb_BNPMercanetCw::Maximum order amount for this plan.","Maximum order amount for this plan."
"Customweb_BNPMercanetCw::Message","Bericht"
"Customweb_BNPMercanetCw::Method Title","Method Title"
"Customweb_BNPMercanetCw::Minimum Amount","Minimum Amount"
"Customweb_BNPMercanetCw::Minimum Order Total","Minimum Bestel Total"
"Customweb_BNPMercanetCw::Minimum order amount for this plan.","Minimum order amount for this plan."
"Customweb_BNPMercanetCw::Month","Maand"
"Customweb_BNPMercanetCw::Must be bigger than 0 and smaller than 100","Must be bigger than 0 and smaller than 100"
"Customweb_BNPMercanetCw::Must be bigger than 1 and smaller than 31","Must be bigger than 1 and smaller than 31"
"Customweb_BNPMercanetCw::Must be bigger than the minimum","Must be bigger than the minimum"
"Customweb_BNPMercanetCw::Must been between 2 and 4","Must been between 2 and 4"
"Customweb_BNPMercanetCw::Must not be negative","Must not be negative"
"Customweb_BNPMercanetCw::My BNP Paribas Mercanet Aliases","My BNP Paribas Mercanet Aliases"
"Customweb_BNPMercanetCw::Name","Name"
"Customweb_BNPMercanetCw::Name visible to the customer.","Name visible to the customer."
"Customweb_BNPMercanetCw::New Order","New Order"
"Customweb_BNPMercanetCw::New Order Status","Niewe bestelstatus"
"Customweb_BNPMercanetCw::New card","New card"
"Customweb_BNPMercanetCw::Next Update Execution Date","Next Update Execution Date"
"Customweb_BNPMercanetCw::No","Geen"
"Customweb_BNPMercanetCw::No Items","No Items"
"Customweb_BNPMercanetCw::No additional payment information available.","Geen extra betaling informatie beschikbaar"
"Customweb_BNPMercanetCw::No authorization method found for payment method !method.","Geen vergunning methode gevonden voor de betalingswijze"
"Customweb_BNPMercanetCw::No button returned.","Geen knop terug."
"Customweb_BNPMercanetCw::No refund possible.","Geen terugbetaling mogelijk"
"Customweb_BNPMercanetCw::No response code returned","No response code returned"
"Customweb_BNPMercanetCw::No shipping method needed.","No shipping method needed."
"Customweb_BNPMercanetCw::No, use the dropdown.","No, use the dropdown."
"Customweb_BNPMercanetCw::Number of payments","Number of payments"
"Customweb_BNPMercanetCw::Only an authorized transaction can be marked as finally declined.","Only an authorized transaction can be marked as finally declined."
"Customweb_BNPMercanetCw::Only an uncertain transaction can be marked as finally declined.","Only an uncertain transaction can be marked as finally declined."
"Customweb_BNPMercanetCw::Only authorized transaction can be cancelled.","Alleen geautoriseerde transacties kan worden geannuleerd."
"Customweb_BNPMercanetCw::Only authorized transaction can be captured.","Alleen geautoriseerde transacties kunnen worden geregistreerd"
"Customweb_BNPMercanetCw::Only authorized transaction can be refunded.","Alleen geautoriseerde transacties kunnen worden bijgeschreven."
"Customweb_BNPMercanetCw::Only captured transaction can be refunded.","Alleen opgenomen transacties kunnen worden bijgeschreven."
"Customweb_BNPMercanetCw::Only on captured transaction the flag customer refusing to pay can be set.","Only on captured transaction the flag customer refusing to pay can be set."
"Customweb_BNPMercanetCw::Operation Mode","Operation Mode"
"Customweb_BNPMercanetCw::Order #","Order #"
"Customweb_BNPMercanetCw::Order Grand Total","Bestel Grand Total"
"Customweb_BNPMercanetCw::Order Information","Order Information"
"Customweb_BNPMercanetCw::Order Prefix","Order Prefix"
"Customweb_BNPMercanetCw::Order Review","Order Review"
"Customweb_BNPMercanetCw::Order Summary","Order Summary"
"Customweb_BNPMercanetCw::Order Total","Order Total"
"Customweb_BNPMercanetCw::Order cancelled, because the customer was too long in the payment process of BNP Paribas Mercanet.","De bestelling is geannuleerd omdat de klant was te lang gevestigd in het betalingsproces van BNP Paribas Mercanet."
"Customweb_BNPMercanetCw::Order was placed using %s","Order was placed using %s"
"Customweb_BNPMercanetCw::Orders","Orders"
"Customweb_BNPMercanetCw::Orders with with payments that are longer pending than the specified timeout in minutes are cancelled automatically.","Bestellingen waarvan de betaling is in behandeling langer dan de gedefinieerde time-out in minuten automatisch geannuleerd. Om deze functie moet je setup Magento cron gebruiken."
"Customweb_BNPMercanetCw::Paid Amount","Betaalde bedrag"
"Customweb_BNPMercanetCw::Partial refund not possible. You may retry with the total transaction amount.","Gedeeltelijke terugbetaling is niet mogelijk. Het bedrag hoger is dan het totale bedrag."
"Customweb_BNPMercanetCw::Password","Password"
"Customweb_BNPMercanetCw::Password and password confirmation are not equal.","Password and password confirmation are not equal."
"Customweb_BNPMercanetCw::Pay with ____paymentMethodName____","Pay with ____paymentMethodName____"
"Customweb_BNPMercanetCw::Payment","Payment"
"Customweb_BNPMercanetCw::Payment ID","Betaling ID"
"Customweb_BNPMercanetCw::Payment Id","Betaling ID"
"Customweb_BNPMercanetCw::Payment Information","Informatie over betaling"
"Customweb_BNPMercanetCw::Payment Method","Betalingsmethode"
"Customweb_BNPMercanetCw::Payment Plan","Payment Plan"
"Customweb_BNPMercanetCw::Payment Plan selected, but not activated for this method.","Payment Plan selected, but not activated for this method."
"Customweb_BNPMercanetCw::Payment Plans","Payment Plans"
"Customweb_BNPMercanetCw::Payment captured successfully.","Betaling succes gevangen"
"Customweb_BNPMercanetCw::Payment could not be authorized. Cancelling order. Reason :","De betaling is niet geatoriseerde. De bestelling wordt geannuleerd. Reden:"
"Customweb_BNPMercanetCw::Payment details can be entered after placing the order","Betaling informatie kan worden ingevoerd na het plaatsen van de bestelling"
"Customweb_BNPMercanetCw::Payment from Applicable Countries","Payment from Applicable Countries"
"Customweb_BNPMercanetCw::Payment from Specific Countries","Payment from Specific Countries"
"Customweb_BNPMercanetCw::Payment from applicable countries","Betaling van de toepasselijke landen"
"Customweb_BNPMercanetCw::Payment from specific countries","Betaling van specifieke landen"
"Customweb_BNPMercanetCw::Payment is pending at BNPMercanetCw","Betaling in behandeling bij BNPMercanetCw"
"Customweb_BNPMercanetCw::Payment method description","Beschrijving van de betaalmethode"
"Customweb_BNPMercanetCw::Payment n-Fois","Payment n-Fois"
"Customweb_BNPMercanetCw::Payment plan not available for this amount.","Payment plan not available for this amount."
"Customweb_BNPMercanetCw::Payment plan with errors selected. Please contact the merchant.","Payment plan with errors selected. Please contact the merchant."
"Customweb_BNPMercanetCw::Payment with %s","Payment with %s"
"Customweb_BNPMercanetCw::Payment with BNP Paribas Mercanet","Betalen met BNP Paribas Mercanet"
"Customweb_BNPMercanetCw::Payments may be updated periodically (interval in minutes). To use this feature you have to setup magento cron","Betalingen kunnen automatisch worden bijgewerkt (in minuten) via API (indien ingeschakeld). Om de functie te gebruiken, moet de Magento Cron worden ingeschakeld."
"Customweb_BNPMercanetCw::Pending","Pending"
"Customweb_BNPMercanetCw::Pending BNPMercanetCw","Pending BNPMercanetCw"
"Customweb_BNPMercanetCw::Percentage of the order amount which is charged with the first payment. The residual amount is distributed equally among the remaining payments.","Percentage of the order amount which is charged with the first payment. The residual amount is distributed equally among the remaining payments."
"Customweb_BNPMercanetCw::Period","Period"
"Customweb_BNPMercanetCw::Place Order","Place Order"
"Customweb_BNPMercanetCw::Please agree to all the terms and conditions before placing the order.","Please agree to all the terms and conditions before placing the order."
"Customweb_BNPMercanetCw::Please check the entered CVC number.","Controleer de ingevoerde CVC nummer."
"Customweb_BNPMercanetCw::Please check the entered credit card number.","Controleer de ingevoerde creditcardnummer."
"Customweb_BNPMercanetCw::Please enter here the Bank Identifier Code (BIC).","Vul hier de Bank Identifier Code (BIC)."
"Customweb_BNPMercanetCw::Please enter here the CVC code from your card. You find the code on the back of the card.","Voer hier het CVC uw kaart in te voeren. U kunt dit vinden op de achterkant van uw creditcard."
"Customweb_BNPMercanetCw::Please enter here the International Bank Account Number (IBAN).","Voer hier het International Bank Account Number (IBAN)."
"Customweb_BNPMercanetCw::Please enter here the account holder name on the card.","Vul hier de naam rekeninghouder op de kaart."
"Customweb_BNPMercanetCw::Please enter here the account holder name.","Vul hier de naam van de rekeninghouder."
"Customweb_BNPMercanetCw::Please enter here the account number of your bank account.","Vul het rekeningnummer van uw bankrekening in te voeren"
"Customweb_BNPMercanetCw::Please enter here the bank code of your bank.","Vul hier de bankcode van uw bank in te voeren"
"Customweb_BNPMercanetCw::Please enter here the card holder name on the card.","Geef de kaarthouder een"
"Customweb_BNPMercanetCw::Please enter here the commercial number of your company.","Vul hier het commerciële nummer van uw bedrijf."
"Customweb_BNPMercanetCw::Please enter here the name of the account owner.","Vul de naam van de rekeninghouder in te voeren"
"Customweb_BNPMercanetCw::Please enter here the number on your card.","Vul het kaartnummer van uw creditcard in te voeren"
"Customweb_BNPMercanetCw::Please enter here the sales tax number of your company.","Vul hier de omzetbelasting nummer van uw bedrijf."
"Customweb_BNPMercanetCw::Please enter here your social security number.","Vul hier uw sofi-nummer."
"Customweb_BNPMercanetCw::Please enter the location of your bank.","Vul de locatie van uw bank."
"Customweb_BNPMercanetCw::Please enter the name of your bank.","Vul de naam van uw bank."
"Customweb_BNPMercanetCw::Please enter your IBAN number.","Gelieve uw IBAN-nummer."
"Customweb_BNPMercanetCw::Please enter your issue number, if there is no CVC code on your card.","Vul uw probleem nummer als er geen CVC code op uw kaart."
"Customweb_BNPMercanetCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BNPMercanetCw::Please flash or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.', 'http://www.sellxed.com/en/support","Gelieve knipperen of de opslag cache uit te schakelen en probeer het opnieuw. Als dit niet helpt, moet u de machtiging methode om Payment Page en contact <a href=""%s"" target=""_blank"">sellXed</a>.', 'http://www.sellxed.com/en/support"
"Customweb_BNPMercanetCw::Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>.","Please flush or disable the cache storage and retry. If this did not help, change the authorization method to PaymentPage and <a href=""%s"" target=""_blank"">contact sellxed</a>."
"Customweb_BNPMercanetCw::Please log in below:","Please log in below:"
"Customweb_BNPMercanetCw::Please select","Selecteer aub"
"Customweb_BNPMercanetCw::Please select a shipping method before sending the order.","Please select a shipping method before sending the order."
"Customweb_BNPMercanetCw::Please select the Bank Identifier Code (BIC) of your bank.","Selecteer de Bank Identifier Code (BIC) van uw bank."
"Customweb_BNPMercanetCw::Please select the day of your birth.","Kies de dag van je geboorte."
"Customweb_BNPMercanetCw::Please select the expiry month on your card.","Selecteer de mot van vervaldatum op uw kaart."
"Customweb_BNPMercanetCw::Please select the expiry year on your card.","Vul datum van de kaart de vervaldatum in te voeren"
"Customweb_BNPMercanetCw::Please select the month of your birth.","Kies de maand van je geboorte."
"Customweb_BNPMercanetCw::Please select the the year of your birth.","Selecteer het het jaar van uw geboorte."
"Customweb_BNPMercanetCw::Please wait, processing your order...","Please wait, processing your order..."
"Customweb_BNPMercanetCw::Price","Prijs"
"Customweb_BNPMercanetCw::Product","Product"
"Customweb_BNPMercanetCw::Product Name","Product Name"
"Customweb_BNPMercanetCw::Purchase Point","Purchase Point"
"Customweb_BNPMercanetCw::Qty","Hoeveelheid"
"Customweb_BNPMercanetCw::Recurring Payments","Recurring Payments"
"Customweb_BNPMercanetCw::Refund Amount","Terug te betalen bedrag"
"Customweb_BNPMercanetCw::Refund ID","Refund ID"
"Customweb_BNPMercanetCw::Refund amount","Terug te betalen bedrag"
"Customweb_BNPMercanetCw::Refund information","Informatie van de terugbetaling"
"Customweb_BNPMercanetCw::Refund status","Status van de restitutie"
"Customweb_BNPMercanetCw::Refunded Amount","Bedrag gecrediteerd"
"Customweb_BNPMercanetCw::Refunds","Refunds"
"Customweb_BNPMercanetCw::Refused Payments after uncertain","Refused Payments after uncertain"
"Customweb_BNPMercanetCw::Register","Register"
"Customweb_BNPMercanetCw::Register to Create an Account","Register to Create an Account"
"Customweb_BNPMercanetCw::Register with us for future convenience:","Register with us for future convenience:"
"Customweb_BNPMercanetCw::Release Date","Release Date"
"Customweb_BNPMercanetCw::Reset","Reset"
"Customweb_BNPMercanetCw::Response Code","Response Code"
"Customweb_BNPMercanetCw::Review","Review"
"Customweb_BNPMercanetCw::Risk Management","Risk Management"
"Customweb_BNPMercanetCw::Rounding Adjustment","Rounding Adjustment"
"Customweb_BNPMercanetCw::Row Total","Rijtotaal"
"Customweb_BNPMercanetCw::SEPA Mandate ID","SEPA Mandate ID"
"Customweb_BNPMercanetCw::SKU:","SKU:"
"Customweb_BNPMercanetCw::Sales","Sales"
"Customweb_BNPMercanetCw::Sales Tax Number","Sales Tax nummer"
"Customweb_BNPMercanetCw::Save","Bewaren"
"Customweb_BNPMercanetCw::Saved cards:","Opgeslagen kaarten:"
"Customweb_BNPMercanetCw::See order and shipping status","See order and shipping status"
"Customweb_BNPMercanetCw::Select Brand","Kies een Merk"
"Customweb_BNPMercanetCw::Select Method","Select Method"
"Customweb_BNPMercanetCw::Select the authorization method to use for processing this payment method.","Selecteer de Autorisatie Methode voor deze betaalmethode."
"Customweb_BNPMercanetCw::Select the date of your birth.","Kies de datum van uw geboorte."
"Customweb_BNPMercanetCw::Select the date on which your card expires.","Selecteer de datum waarop uw kaart verloopt."
"Customweb_BNPMercanetCw::Send Invoice Email","Send Invoice Email"
"Customweb_BNPMercanetCw::Send amounts to BNP Paribas Mercanet in base currency.","Send amounts to BNP Paribas Mercanet in base currency."
"Customweb_BNPMercanetCw::Send amounts to BNP Paribas Mercanet in store's base currency.","Send amounts to BNP Paribas Mercanet in store's base currency."
"Customweb_BNPMercanetCw::Send invoice email","Send invoice email"
"Customweb_BNPMercanetCw::Send the invoice email automatically after invoice creation.","Send the invoice email automatically after invoice creation."
"Customweb_BNPMercanetCw::Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","Voor 'Directe Boeking' het bedrag wordt direct in mindering gebracht na betaling voltooid. Voor 'Vertraagde boeking' het bedrag wordt gedebiteerd pas na een bepaalde periode van je."
"Customweb_BNPMercanetCw::Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Customweb_BNPMercanetCw::Settlement after order","Creatie na de bestelling"
"Customweb_BNPMercanetCw::Setup","Setup"
"Customweb_BNPMercanetCw::Shipping & Handling","Shipping & Handling"
"Customweb_BNPMercanetCw::Shipping Address","Shipping Address"
"Customweb_BNPMercanetCw::Shipping Amount","Verzending bedrag"
"Customweb_BNPMercanetCw::Shipping Information","Verzend Informatie"
"Customweb_BNPMercanetCw::Shipping Method","Shipping Method"
"Customweb_BNPMercanetCw::Shipping Methods","Shipping Methods"
"Customweb_BNPMercanetCw::Shipping Refund","Verzending terugbetaling"
"Customweb_BNPMercanetCw::Shop","Shop"
"Customweb_BNPMercanetCw::Short Installation Instructions:","Short Installation Instructions:"
"Customweb_BNPMercanetCw::Should the amount be captured automatically after the order (direct) or should the amount only be reserved (deferred)?","Mocht het bedrag automatisch worden vastgelegd na de bestelling (direct) of moet de vergoeding alleen worden gereserveerd (uitgestelde)?"
"Customweb_BNPMercanetCw::Show","Show"
"Customweb_BNPMercanetCw::Show Account Selection","Show Account Selection"
"Customweb_BNPMercanetCw::Show Further Settings and Information","Toon meer instellingen en informatie"
"Customweb_BNPMercanetCw::Show Image","Show Image"
"Customweb_BNPMercanetCw::Show Payment Id","Show Payment Id"
"Customweb_BNPMercanetCw::Show the payment id","Show the payment id"
"Customweb_BNPMercanetCw::Show the payment id in the order information","Show the payment id in the order information"
"Customweb_BNPMercanetCw::Show the payment image","Show the payment image"
"Customweb_BNPMercanetCw::Show the payment image on the checkout page","Show the payment image on the checkout page"
"Customweb_BNPMercanetCw::Sign In","Sign In"
"Customweb_BNPMercanetCw::Simility IP Card","Simility IP Card"
"Customweb_BNPMercanetCw::Simulation Mode","Simulation Mode"
"Customweb_BNPMercanetCw::Single Payment","Single Payment"
"Customweb_BNPMercanetCw::Social Security Number","Social Security Number"
"Customweb_BNPMercanetCw::Sort Order","Schik de orde"
"Customweb_BNPMercanetCw::Status","Status"
"Customweb_BNPMercanetCw::Store the payment details","Store the payment details"
"Customweb_BNPMercanetCw::Stored payment details","Stored payment details"
"Customweb_BNPMercanetCw::Submit Order","Submit Order"
"Customweb_BNPMercanetCw::Submitting order information...","Submitting order information..."
"Customweb_BNPMercanetCw::Subtotal","Subtotaal"
"Customweb_BNPMercanetCw::Success","Succes"
"Customweb_BNPMercanetCw::Successful","Met goed gevolg"
"Customweb_BNPMercanetCw::Successful Payments after uncertain","Successful Payments after uncertain"
"Customweb_BNPMercanetCw::Successful online refund of amount","Succesvolle online teruggaaf van bedragen"
"Customweb_BNPMercanetCw::Successful payment authorization.","Succesvolle machtiging."
"Customweb_BNPMercanetCw::Successfull online refund of amount","Het bedrag werd met succes terugbetaald."
"Customweb_BNPMercanetCw::Support","Support"
"Customweb_BNPMercanetCw::Systematic Authorization Card","Systematic Authorization Card"
"Customweb_BNPMercanetCw::Tax Amount","Belastingbedrag"
"Customweb_BNPMercanetCw::Technical issue: This payment methods is not available at the moment.","Technisch probleem: Deze betaalmethode is momenteel niet beschikbaar."
"Customweb_BNPMercanetCw::Test Mode","Test Mode"
"Customweb_BNPMercanetCw::Test Transaction","Test Transaction"
"Customweb_BNPMercanetCw::The HMAC key as defined in the live backoffice of BNP Paribas Mercanet. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of BNP Paribas Mercanet. You may need generate the HMAC key. Please take a look at the manual how to do this."
"Customweb_BNPMercanetCw::The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","De SEPA-machtiging schema niet de tag 'tag!' Bevatten. Deze tag is nodig."
"Customweb_BNPMercanetCw::The alias could not be found.","The alias could not be found."
"Customweb_BNPMercanetCw::The alias has been deleted.","De alias is verwijderd."
"Customweb_BNPMercanetCw::The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"Customweb_BNPMercanetCw::The amount could not be verified.","The amount could not be verified."
"Customweb_BNPMercanetCw::The amount is too high.","De hoeveelheid is te hoog."
"Customweb_BNPMercanetCw::The amount of !amount is authorized.","Het bedrag van !amount is toegestaan."
"Customweb_BNPMercanetCw::The amount of !amount is captured.","De hoeveelheid !amount wordt opgevangen."
"Customweb_BNPMercanetCw::The authorisation is refused.","De vergunning wordt geweigerd."
"Customweb_BNPMercanetCw::The authorization method '!method' is not supported.","De methode vergunning '!method' wordt niet ondersteund."
"Customweb_BNPMercanetCw::The authorization was not successful","The authorization was not successful"
"Customweb_BNPMercanetCw::The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"Customweb_BNPMercanetCw::The brand with external name '!key' was not present in the map.","Het merk met externe naam  '!key' was niet in de kaart."
"Customweb_BNPMercanetCw::The brand with key '!key' was not found in the card information map.","Het merk met de belangrijkste !key'  werd niet gevonden in de kaartinformatie kaart."
"Customweb_BNPMercanetCw::The calculated and returned seal do not match.","De berekende en keerde afdichting komen niet overeen."
"Customweb_BNPMercanetCw::The calculated and the returned seal do not match.","De berekende en de geretourneerde afdichting niet overeenkomen."
"Customweb_BNPMercanetCw::The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"Customweb_BNPMercanetCw::The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","De vangst bedrag (!captureAmount) kan niet hoger zijn dan het toegestane bedrag (!authorizedAmount)."
"Customweb_BNPMercanetCw::The capture delay indicates how many day the transaction capture is delayed after the authorization.","The capture delay indicates how many day the transaction capture is delayed after the authorization."
"Customweb_BNPMercanetCw::The capture delay indicates how many days the transaction capture is delayed after the authorization.","The capture delay indicates how many days the transaction capture is delayed after the authorization."
"Customweb_BNPMercanetCw::The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"Customweb_BNPMercanetCw::The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"Customweb_BNPMercanetCw::The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"Customweb_BNPMercanetCw::The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?"
"Customweb_BNPMercanetCw::The configuration has been saved.","De configuratie is opgeslagen."
"Customweb_BNPMercanetCw::The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"Customweb_BNPMercanetCw::The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"Customweb_BNPMercanetCw::The date of birth is required.","The date of birth is required."
"Customweb_BNPMercanetCw::The defined capture delay is not valid. It must be a positive integer.","The defined capture delay is not valid. It must be a positive integer."
"Customweb_BNPMercanetCw::The expiry date is invalid or the card is expired.","De vervaldatum is ongeldig of de kaart is verlopen."
"Customweb_BNPMercanetCw::The gender is required.","The gender is required."
"Customweb_BNPMercanetCw::The given CVC code has the wrong length.","De gegeven CVC-code heeft de verkeerde lengte."
"Customweb_BNPMercanetCw::The given card number has an invalid check sum.","Het opgegeven kaartnummer heeft een ongeldige checksum."
"Customweb_BNPMercanetCw::The given card number has an invalid length.","Het opgegeven kaartnummer heeft een ongeldige lengte."
"Customweb_BNPMercanetCw::The given hmac key is empty.","The given hmac key is empty."
"Customweb_BNPMercanetCw::The given identifier is empty.","The given identifier is empty."
"Customweb_BNPMercanetCw::The given password is empty.","The given password is empty."
"Customweb_BNPMercanetCw::The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"Customweb_BNPMercanetCw::The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"Customweb_BNPMercanetCw::The given site number is empty.","The given site number is empty."
"Customweb_BNPMercanetCw::The identifier as defined in the backoffice of BNP Paribas Mercanet.","The identifier as defined in the backoffice of BNP Paribas Mercanet."
"Customweb_BNPMercanetCw::The invoice could not be captured and processed by","De rekening kon niet worden geboekt en bewerkt van BNP Paribas Mercanet."
"Customweb_BNPMercanetCw::The invoice could not be captured and processed. Reason:","De factuur kan niet worden vastgelegd en verwerkt. Reden:"
"Customweb_BNPMercanetCw::The invoice could not be found.","De factuur kan niet worden gevonden."
"Customweb_BNPMercanetCw::The invoice has been changed.","De factuur is gewijzigd."
"Customweb_BNPMercanetCw::The invoice no longer exists.","De factuur bestaat niet meer."
"Customweb_BNPMercanetCw::The layout does not contain the tag '!layout_tag'.","De lay-out is niet de tag '!layout_tag' bevatten."
"Customweb_BNPMercanetCw::The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"Customweb_BNPMercanetCw::The notification contains no 'Data' field.","De kennisgeving bevat geen veld 'Data'."
"Customweb_BNPMercanetCw::The notification contains no 'Seal' field.","De kennisgeving bevat geen veld 'Seal'."
"Customweb_BNPMercanetCw::The notification contains no 'responseCode'.","De kennisgeving bevat geen 'responseCode'."
"Customweb_BNPMercanetCw::The number of attempts to enter the card number exceeded.","Het aantal pogingen om de kaart in te voeren overschreden."
"Customweb_BNPMercanetCw::The operation can not be performed. The transaction status does not allow this transaction or the operation is currenlty not possible.","De bewerking kan niet worden uitgevoerd. De status transactie niet deze transactie toestaan ​​of de operatie is currenlty niet mogelijk."
"Customweb_BNPMercanetCw::The operation was rejected by an unkown error.","De operatie werd verworpen door een onbekende fout."
"Customweb_BNPMercanetCw::The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"Customweb_BNPMercanetCw::The parameters ""3DSIGNVAL"" was false.","The parameters ""3DSIGNVAL"" was false."
"Customweb_BNPMercanetCw::The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"Customweb_BNPMercanetCw::The payment has been accepted.","The payment has been accepted."
"Customweb_BNPMercanetCw::The payment has been denied.","The payment has been denied."
"Customweb_BNPMercanetCw::The payment method !paymentMethodName does not support the currency '!currency'.","De betaalmethode !paymentMethodName ondersteunt niet de munt '!currency'."
"Customweb_BNPMercanetCw::The payment method !paymentMethodName is not available in your country ('!country').","De betaalmethode !paymentMethodName is niet beschikbaar in uw land ('!country')."
"Customweb_BNPMercanetCw::The payment method name '!name' could not be mapped to a payment method class.","De betaalmethode naam kon niet worden toegewezen aan een betaalmethode klasse."
"Customweb_BNPMercanetCw::The payment update has been made.","The payment update has been made."
"Customweb_BNPMercanetCw::The provided bank details or the provided CVC is invlaid.","De verstrekte bankgegevens of de verstrekte CVC is ongeldig."
"Customweb_BNPMercanetCw::The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"Customweb_BNPMercanetCw::The rang (PBX_RANG) as defined in the live backoffice of BNP Paribas Mercanet. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of BNP Paribas Mercanet. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"Customweb_BNPMercanetCw::The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"Customweb_BNPMercanetCw::The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"Customweb_BNPMercanetCw::The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"Customweb_BNPMercanetCw::The reqeust is refused because it was treated as fraud.","De reqeust wordt geweigerd omdat het werd beschouwd als fraude."
"Customweb_BNPMercanetCw::The request failed because of invalid format in some field.","Het verzoek is mislukt vanwege ongeldige indeling op een bepaald gebied."
"Customweb_BNPMercanetCw::The request failed because of invalid parameters in the reqeust.","De aanvraag is mislukt als gevolg van ongeldige parameters in de  aanvraag."
"Customweb_BNPMercanetCw::The response code returned by ____paymentServiceProvider____ after the authorization.","The response code returned by ____paymentServiceProvider____ after the authorization."
"Customweb_BNPMercanetCw::The returned response code is '!code'.","De geretourneerde response code is '!code'."
"Customweb_BNPMercanetCw::The security rules are not observed, hence the transaction is stopped.","De veiligheidsvoorschriften niet worden nageleefd, vandaar de transactie wordt gestopt."
"Customweb_BNPMercanetCw::The service is temporarily unavailable.","De service is tijdelijk niet beschikbaar."
"Customweb_BNPMercanetCw::The shopping cart has been altered!","The shopping cart has been altered!"
"Customweb_BNPMercanetCw::The signature could not be verified.","The signature could not be verified."
"Customweb_BNPMercanetCw::The site id (PBX_RANG) as defined in the backoffice of BNP Paribas Mercanet.","The site id (PBX_RANG) as defined in the backoffice of BNP Paribas Mercanet."
"Customweb_BNPMercanetCw::The time between two payments in days.","The time between two payments in days."
"Customweb_BNPMercanetCw::The timeframe is exceeded, hence the transaction is refused.","De termijn wordt overschreden, vandaar de transactie wordt geweigerd."
"Customweb_BNPMercanetCw::The total number of payments (2-4).","The total number of payments (2-4)."
"Customweb_BNPMercanetCw::The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","Het totaal terug te betalen bedrag kan niet hoger zijn dan de vastgelegde bedrag"
"Customweb_BNPMercanetCw::The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"Customweb_BNPMercanetCw::The transaction cannot be captured online.","The transaction cannot be captured online."
